province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity
广西,450000,06880909932890ca,Sedan,2016,3,132,367
江苏,320000,06880909932890ca,Sedan,2016,3,1437,2797
江西,360000,06880909932890ca,Sedan,2016,3,275,590
河北,130000,06880909932890ca,Sedan,2016,3,527,1756
河南,410000,06880909932890ca,Sedan,2016,3,741,2379
浙江,330000,06880909932890ca,Sedan,2016,3,1017,2812
湖北,420000,06880909932890ca,Sedan,2016,3,322,803
湖南,430000,06880909932890ca,Sedan,2016,3,348,928
福建,350000,06880909932890ca,Sedan,2016,3,232,720
辽宁,210000,06880909932890ca,Sedan,2016,3,190,830
重庆,500000,06880909932890ca,Sedan,2016,3,176,551
陕西,610000,06880909932890ca,Sedan,2016,3,252,1121
黑龙江,230000,06880909932890ca,Sedan,2016,3,136,519
上海,310000,9c1c7ee8ebdda299,Sedan,2016,3,45,505
云南,530000,9c1c7ee8ebdda299,Sedan,2016,3,170,251
内蒙古,150000,9c1c7ee8ebdda299,Sedan,2016,3,295,400
北京,110000,9c1c7ee8ebdda299,Sedan,2016,3,230,1196
四川,510000,9c1c7ee8ebdda299,Sedan,2016,3,914,1330
安徽,340000,9c1c7ee8ebdda299,Sedan,2016,3,281,589
山东,370000,9c1c7ee8ebdda299,Sedan,2016,3,1411,2995
山西,140000,9c1c7ee8ebdda299,Sedan,2016,3,695,1045
广东,440000,9c1c7ee8ebdda299,Sedan,2016,3,851,2341
广西,450000,9c1c7ee8ebdda299,Sedan,2016,3,235,331
江苏,320000,9c1c7ee8ebdda299,Sedan,2016,3,368,1172
江西,360000,9c1c7ee8ebdda299,Sedan,2016,3,223,400
河北,130000,9c1c7ee8ebdda299,Sedan,2016,3,1679,3101
河南,410000,9c1c7ee8ebdda299,Sedan,2016,3,746,1724
浙江,330000,9c1c7ee8ebdda299,Sedan,2016,3,257,1032
湖北,420000,9c1c7ee8ebdda299,Sedan,2016,3,165,446
湖南,430000,9c1c7ee8ebdda299,Sedan,2016,3,197,331
福建,350000,9c1c7ee8ebdda299,Sedan,2016,3,327,685
辽宁,210000,9c1c7ee8ebdda299,Sedan,2016,3,497,924
重庆,500000,9c1c7ee8ebdda299,Sedan,2016,3,127,269
陕西,610000,9c1c7ee8ebdda299,Sedan,2016,3,325,638
黑龙江,230000,9c1c7ee8ebdda299,Sedan,2016,3,325,635
上海,310000,c6833cb891626c17,SUV,2016,3,143,810
云南,530000,c6833cb891626c17,SUV,2016,3,243,737
内蒙古,150000,c6833cb891626c17,SUV,2016,3,150,795
北京,110000,c6833cb891626c17,SUV,2016,3,424,1611
四川,510000,c6833cb891626c17,SUV,2016,3,385,2017
安徽,340000,c6833cb891626c17,SUV,2016,3,335,1212
山东,370000,c6833cb891626c17,SUV,2016,3,583,2345
山西,140000,c6833cb891626c17,SUV,2016,3,151,921
广东,440000,c6833cb891626c17,SUV,2016,3,614,2624
广西,450000,c6833cb891626c17,SUV,2016,3,187,425
江苏,320000,c6833cb891626c17,SUV,2016,3,808,2303
江西,360000,c6833cb891626c17,SUV,2016,3,209,587
河北,130000,c6833cb891626c17,SUV,2016,3,577,1983
河南,410000,c6833cb891626c17,SUV,2016,3,612,2285
浙江,330000,c6833cb891626c17,SUV,2016,3,832,2579
湖北,420000,c6833cb891626c17,SUV,2016,3,282,918
湖南,430000,c6833cb891626c17,SUV,2016,3,301,1005
福建,350000,c6833cb891626c17,SUV,2016,3,226,700
辽宁,210000,c6833cb891626c17,SUV,2016,3,255,1005
重庆,500000,c6833cb891626c17,SUV,2016,3,137,498
陕西,610000,c6833cb891626c17,SUV,2016,3,215,1078
黑龙江,230000,c6833cb891626c17,SUV,2016,3,192,648
上海,310000,3e21824be728cbec,Hatchback,2016,3,243,1586
云南,530000,3e21824be728cbec,Hatchback,2016,3,291,1022
内蒙古,150000,3e21824be728cbec,Hatchback,2016,3,69,597
北京,110000,3e21824be728cbec,Hatchback,2016,3,199,1562
四川,510000,3e21824be728cbec,Hatchback,2016,3,557,2711
安徽,340000,3e21824be728cbec,Hatchback,2016,3,450,1692
山东,370000,3e21824be728cbec,Hatchback,2016,3,731,2968
山西,140000,3e21824be728cbec,Hatchback,2016,3,151,899
广东,440000,3e21824be728cbec,Hatchback,2016,3,606,4089
广西,450000,3e21824be728cbec,Hatchback,2016,3,278,711
江苏,320000,3e21824be728cbec,Hatchback,2016,3,1579,4068
江西,360000,3e21824be728cbec,Hatchback,2016,3,320,887
河北,130000,3e21824be728cbec,Hatchback,2016,3,668,2359
河南,410000,3e21824be728cbec,Hatchback,2016,3,738,3111
浙江,330000,3e21824be728cbec,Hatchback,2016,3,865,2927
湖北,420000,3e21824be728cbec,Hatchback,2016,3,391,1284
湖南,430000,3e21824be728cbec,Hatchback,2016,3,341,1132
福建,350000,3e21824be728cbec,Hatchback,2016,3,489,1402
辽宁,210000,3e21824be728cbec,Hatchback,2016,3,145,797
重庆,500000,3e21824be728cbec,Hatchback,2016,3,262,629
陕西,610000,3e21824be728cbec,Hatchback,2016,3,280,1435
黑龙江,230000,3e21824be728cbec,Hatchback,2016,3,198,789
上海,310000,f8a6975573af1b33,Sedan,2016,3,375,3638
云南,530000,f8a6975573af1b33,Sedan,2016,3,225,1997
内蒙古,150000,f8a6975573af1b33,Sedan,2016,3,44,1082
北京,110000,f8a6975573af1b33,Sedan,2016,3,327,3493
四川,510000,f8a6975573af1b33,Sedan,2016,3,488,6484
安徽,340000,f8a6975573af1b33,Sedan,2016,3,403,3460
山东,370000,f8a6975573af1b33,Sedan,2016,3,457,5111
山西,140000,f8a6975573af1b33,Sedan,2016,3,102,1439
广东,440000,f8a6975573af1b33,Sedan,2016,3,1121,11161
广西,450000,f8a6975573af1b33,Sedan,2016,3,249,1752
江苏,320000,f8a6975573af1b33,Sedan,2016,3,1427,8795
江西,360000,f8a6975573af1b33,Sedan,2016,3,249,1919
河北,130000,f8a6975573af1b33,Sedan,2016,3,327,3995
河南,410000,f8a6975573af1b33,Sedan,2016,3,491,5692
浙江,330000,f8a6975573af1b33,Sedan,2016,3,993,7444
湖北,420000,f8a6975573af1b33,Sedan,2016,3,257,2857
湖南,430000,f8a6975573af1b33,Sedan,2016,3,320,2712
福建,350000,f8a6975573af1b33,Sedan,2016,3,514,3125
辽宁,210000,f8a6975573af1b33,Sedan,2016,3,156,1808
重庆,500000,f8a6975573af1b33,Sedan,2016,3,399,1730
陕西,610000,f8a6975573af1b33,Sedan,2016,3,154,2589
黑龙江,230000,f8a6975573af1b33,Sedan,2016,3,121,1517
上海,310000,54fc07138d70374c,SUV,2016,3,439,2974
云南,530000,54fc07138d70374c,SUV,2016,3,268,2270
内蒙古,150000,54fc07138d70374c,SUV,2016,3,159,1463
北京,110000,54fc07138d70374c,SUV,2016,3,489,3963
四川,510000,54fc07138d70374c,SUV,2016,3,509,5236
安徽,340000,54fc07138d70374c,SUV,2016,3,226,2230
山东,370000,54fc07138d70374c,SUV,2016,3,517,4880
山西,140000,54fc07138d70374c,SUV,2016,3,155,1439
广东,440000,54fc07138d70374c,SUV,2016,3,1193,7910
广西,450000,54fc07138d70374c,SUV,2016,3,248,1210
江苏,320000,54fc07138d70374c,SUV,2016,3,578,5134
江西,360000,54fc07138d70374c,SUV,2016,3,232,1352
河北,130000,54fc07138d70374c,SUV,2016,3,398,3900
河南,410000,54fc07138d70374c,SUV,2016,3,596,5134
浙江,330000,54fc07138d70374c,SUV,2016,3,435,4097
湖北,420000,54fc07138d70374c,SUV,2016,3,291,2325
湖南,430000,54fc07138d70374c,SUV,2016,3,378,2262
福建,350000,54fc07138d70374c,SUV,2016,3,290,2167
辽宁,210000,54fc07138d70374c,SUV,2016,3,305,1803
重庆,500000,54fc07138d70374c,SUV,2016,3,424,1724
陕西,610000,54fc07138d70374c,SUV,2016,3,276,2349
黑龙江,230000,54fc07138d70374c,SUV,2016,3,363,2088
上海,310000,212083a9246d2fd3,Sedan,2016,3,307,2440
云南,530000,212083a9246d2fd3,Sedan,2016,3,154,1213
内蒙古,150000,212083a9246d2fd3,Sedan,2016,3,111,1346
北京,110000,212083a9246d2fd3,Sedan,2016,3,412,3000
四川,510000,212083a9246d2fd3,Sedan,2016,3,584,4873
安徽,340000,212083a9246d2fd3,Sedan,2016,3,404,2813
山东,370000,212083a9246d2fd3,Sedan,2016,3,851,4713
山西,140000,212083a9246d2fd3,Sedan,2016,3,144,1673
广东,440000,212083a9246d2fd3,Sedan,2016,3,608,6666
广西,450000,212083a9246d2fd3,Sedan,2016,3,141,1026
江苏,320000,212083a9246d2fd3,Sedan,2016,3,1242,5826
江西,360000,212083a9246d2fd3,Sedan,2016,3,244,1440
河北,130000,212083a9246d2fd3,Sedan,2016,3,511,3533
河南,410000,212083a9246d2fd3,Sedan,2016,3,634,4833
浙江,330000,212083a9246d2fd3,Sedan,2016,3,712,5213
湖北,420000,212083a9246d2fd3,Sedan,2016,3,379,2113
湖南,430000,212083a9246d2fd3,Sedan,2016,3,360,2140
福建,350000,212083a9246d2fd3,Sedan,2016,3,249,1893
辽宁,210000,212083a9246d2fd3,Sedan,2016,3,177,1786
重庆,500000,212083a9246d2fd3,Sedan,2016,3,299,1446
陕西,610000,212083a9246d2fd3,Sedan,2016,3,254,2540
黑龙江,230000,212083a9246d2fd3,Sedan,2016,3,119,1493
上海,310000,4f79773e600518a6,SUV,2016,3,117,1224
云南,530000,4f79773e600518a6,SUV,2016,3,132,799
内蒙古,150000,4f79773e600518a6,SUV,2016,3,183,1216
北京,110000,4f79773e600518a6,SUV,2016,3,188,1587
四川,510000,4f79773e600518a6,SUV,2016,3,263,2479
安徽,340000,4f79773e600518a6,SUV,2016,3,241,1370
山东,370000,4f79773e600518a6,SUV,2016,3,548,2973
山西,140000,4f79773e600518a6,SUV,2016,3,100,1004
广东,440000,4f79773e600518a6,SUV,2016,3,174,2928
广西,450000,4f79773e600518a6,SUV,2016,3,90,466
江苏,320000,4f79773e600518a6,SUV,2016,3,420,2488
江西,360000,4f79773e600518a6,SUV,2016,3,142,668
河北,130000,4f79773e600518a6,SUV,2016,3,265,1840
河南,410000,4f79773e600518a6,SUV,2016,3,456,2568
浙江,330000,4f79773e600518a6,SUV,2016,3,179,2057
湖北,420000,4f79773e600518a6,SUV,2016,3,218,1141
湖南,430000,4f79773e600518a6,SUV,2016,3,388,1409
福建,350000,4f79773e600518a6,SUV,2016,3,87,755
辽宁,210000,4f79773e600518a6,SUV,2016,3,129,1177
重庆,500000,4f79773e600518a6,SUV,2016,3,209,713
陕西,610000,4f79773e600518a6,SUV,2016,3,335,1668
黑龙江,230000,4f79773e600518a6,SUV,2016,3,190,1207
上海,310000,fc32b1a017b34efe,SUV,2016,3,199,2096
云南,530000,fc32b1a017b34efe,SUV,2016,3,412,2038
内蒙古,150000,fc32b1a017b34efe,SUV,2016,3,274,1543
北京,110000,fc32b1a017b34efe,SUV,2016,3,434,4005
四川,510000,fc32b1a017b34efe,SUV,2016,3,1383,6410
安徽,340000,fc32b1a017b34efe,SUV,2016,3,408,2009
山东,370000,fc32b1a017b34efe,SUV,2016,3,778,5728
山西,140000,fc32b1a017b34efe,SUV,2016,3,339,2447
广东,440000,fc32b1a017b34efe,SUV,2016,3,692,7178
广西,450000,fc32b1a017b34efe,SUV,2016,3,209,1177
江苏,320000,fc32b1a017b34efe,SUV,2016,3,745,5154
江西,360000,fc32b1a017b34efe,SUV,2016,3,235,1328
河北,130000,fc32b1a017b34efe,SUV,2016,3,744,5670
河南,410000,fc32b1a017b34efe,SUV,2016,3,715,6144
浙江,330000,fc32b1a017b34efe,SUV,2016,3,572,4421
湖北,420000,fc32b1a017b34efe,SUV,2016,3,265,2031
湖南,430000,fc32b1a017b34efe,SUV,2016,3,514,2433
福建,350000,fc32b1a017b34efe,SUV,2016,3,218,1658
辽宁,210000,fc32b1a017b34efe,SUV,2016,3,237,1543
重庆,500000,fc32b1a017b34efe,SUV,2016,3,800,2706
陕西,610000,fc32b1a017b34efe,SUV,2016,3,501,3266
黑龙江,230000,fc32b1a017b34efe,SUV,2016,3,176,1277
上海,310000,feabbf46658382b9,SUV,2016,3,239,4741
云南,530000,feabbf46658382b9,SUV,2016,3,481,4285
内蒙古,150000,feabbf46658382b9,SUV,2016,3,315,2978
北京,110000,feabbf46658382b9,SUV,2016,3,478,7492
四川,510000,feabbf46658382b9,SUV,2016,3,1148,10836
安徽,340000,feabbf46658382b9,SUV,2016,3,365,3860
山东,370000,feabbf46658382b9,SUV,2016,3,611,9118
山西,140000,feabbf46658382b9,SUV,2016,3,325,3525
广东,440000,feabbf46658382b9,SUV,2016,3,689,15198
广西,450000,feabbf46658382b9,SUV,2016,3,267,2340
江苏,320000,feabbf46658382b9,SUV,2016,3,887,10775
江西,360000,feabbf46658382b9,SUV,2016,3,214,2370
河北,130000,feabbf46658382b9,SUV,2016,3,562,7644
河南,410000,feabbf46658382b9,SUV,2016,3,628,10121
浙江,330000,feabbf46658382b9,SUV,2016,3,535,9833
湖北,420000,feabbf46658382b9,SUV,2016,3,307,3981
湖南,430000,feabbf46658382b9,SUV,2016,3,596,4802
福建,350000,feabbf46658382b9,SUV,2016,3,235,3753
辽宁,210000,feabbf46658382b9,SUV,2016,3,230,2674
重庆,500000,feabbf46658382b9,SUV,2016,3,1012,5091
陕西,610000,feabbf46658382b9,SUV,2016,3,513,5076
黑龙江,230000,feabbf46658382b9,SUV,2016,3,173,2188
上海,310000,f270f6a489c6a9d7,MPV,2016,3,81,466
云南,530000,f270f6a489c6a9d7,MPV,2016,3,1751,1284
内蒙古,150000,f270f6a489c6a9d7,MPV,2016,3,83,177
北京,110000,f270f6a489c6a9d7,MPV,2016,3,229,1026
四川,510000,f270f6a489c6a9d7,MPV,2016,3,1205,1498
安徽,340000,f270f6a489c6a9d7,MPV,2016,3,323,450
山东,370000,f270f6a489c6a9d7,MPV,2016,3,721,1329
山西,140000,f270f6a489c6a9d7,MPV,2016,3,270,479
广东,440000,f270f6a489c6a9d7,MPV,2016,3,1291,2606
广西,450000,f270f6a489c6a9d7,MPV,2016,3,173,304
江苏,320000,f270f6a489c6a9d7,MPV,2016,3,992,1316
江西,360000,f270f6a489c6a9d7,MPV,2016,3,183,336
河北,130000,f270f6a489c6a9d7,MPV,2016,3,811,1178
河南,410000,f270f6a489c6a9d7,MPV,2016,3,1260,2374
浙江,330000,f270f6a489c6a9d7,MPV,2016,3,934,1290
湖北,420000,f270f6a489c6a9d7,MPV,2016,3,859,888
湖南,430000,f270f6a489c6a9d7,MPV,2016,3,656,682
福建,350000,f270f6a489c6a9d7,MPV,2016,3,270,432
辽宁,210000,f270f6a489c6a9d7,MPV,2016,3,331,385
重庆,500000,f270f6a489c6a9d7,MPV,2016,3,1037,922
陕西,610000,f270f6a489c6a9d7,MPV,2016,3,321,719
黑龙江,230000,f270f6a489c6a9d7,MPV,2016,3,134,226
上海,310000,d0f245b8781e3631,Sedan,2016,3,116,866
云南,530000,d0f245b8781e3631,Sedan,2016,3,124,619
内蒙古,150000,d0f245b8781e3631,Sedan,2016,3,100,441
北京,110000,d0f245b8781e3631,Sedan,2016,3,520,1957
四川,510000,d0f245b8781e3631,Sedan,2016,3,939,2734
安徽,340000,d0f245b8781e3631,Sedan,2016,3,164,702
山东,370000,d0f245b8781e3631,Sedan,2016,3,501,2966
山西,140000,d0f245b8781e3631,Sedan,2016,3,200,863
广东,440000,d0f245b8781e3631,Sedan,2016,3,374,2743
广西,450000,d0f245b8781e3631,Sedan,2016,3,162,486
江苏,320000,d0f245b8781e3631,Sedan,2016,3,606,2307
江西,360000,d0f245b8781e3631,Sedan,2016,3,127,468
河北,130000,d0f245b8781e3631,Sedan,2016,3,446,2286
河南,410000,d0f245b8781e3631,Sedan,2016,3,500,2764
浙江,330000,d0f245b8781e3631,Sedan,2016,3,280,1738
湖北,420000,d0f245b8781e3631,Sedan,2016,3,139,652
湖南,430000,d0f245b8781e3631,Sedan,2016,3,398,892
福建,350000,d0f245b8781e3631,Sedan,2016,3,105,557
辽宁,210000,d0f245b8781e3631,Sedan,2016,3,64,474
重庆,500000,d0f245b8781e3631,Sedan,2016,3,570,1557
陕西,610000,d0f245b8781e3631,Sedan,2016,3,384,1483
黑龙江,230000,d0f245b8781e3631,Sedan,2016,3,20,308
上海,310000,c6cd4e0e073f5ac2,Sedan,2016,3,766,1513
云南,530000,c6cd4e0e073f5ac2,Sedan,2016,3,301,662
内蒙古,150000,c6cd4e0e073f5ac2,Sedan,2016,3,210,494
北京,110000,c6cd4e0e073f5ac2,Sedan,2016,3,210,1242
四川,510000,c6cd4e0e073f5ac2,Sedan,2016,3,978,2306
安徽,340000,c6cd4e0e073f5ac2,Sedan,2016,3,521,1321
山东,370000,c6cd4e0e073f5ac2,Sedan,2016,3,1597,2622
山西,140000,c6cd4e0e073f5ac2,Sedan,2016,3,332,755
广东,440000,c6cd4e0e073f5ac2,Sedan,2016,3,1067,3432
广西,450000,c6cd4e0e073f5ac2,Sedan,2016,3,289,703
江苏,320000,c6cd4e0e073f5ac2,Sedan,2016,3,2036,3271
江西,360000,c6cd4e0e073f5ac2,Sedan,2016,3,401,717
河北,130000,c6cd4e0e073f5ac2,Sedan,2016,3,745,1671
河南,410000,c6cd4e0e073f5ac2,Sedan,2016,3,1036,2330
浙江,330000,c6cd4e0e073f5ac2,Sedan,2016,3,854,2533
湖北,420000,c6cd4e0e073f5ac2,Sedan,2016,3,611,1115
湖南,430000,c6cd4e0e073f5ac2,Sedan,2016,3,532,940
福建,350000,c6cd4e0e073f5ac2,Sedan,2016,3,172,806
辽宁,210000,c6cd4e0e073f5ac2,Sedan,2016,3,182,775
重庆,500000,c6cd4e0e073f5ac2,Sedan,2016,3,210,470
陕西,610000,c6cd4e0e073f5ac2,Sedan,2016,3,391,1067
黑龙江,230000,c6cd4e0e073f5ac2,Sedan,2016,3,110,545
上海,310000,a9a43d1a7ecbe75d,SUV,2016,3,149,387
云南,530000,a9a43d1a7ecbe75d,SUV,2016,3,107,185
内蒙古,150000,a9a43d1a7ecbe75d,SUV,2016,3,55,143
北京,110000,a9a43d1a7ecbe75d,SUV,2016,3,85,386
四川,510000,a9a43d1a7ecbe75d,SUV,2016,3,228,625
安徽,340000,a9a43d1a7ecbe75d,SUV,2016,3,134,287
山东,370000,a9a43d1a7ecbe75d,SUV,2016,3,124,575
山西,140000,a9a43d1a7ecbe75d,SUV,2016,3,17,136
广东,440000,a9a43d1a7ecbe75d,SUV,2016,3,429,1149
广西,450000,a9a43d1a7ecbe75d,SUV,2016,3,156,220
江苏,320000,a9a43d1a7ecbe75d,SUV,2016,3,341,729
江西,360000,a9a43d1a7ecbe75d,SUV,2016,3,64,151
河北,130000,a9a43d1a7ecbe75d,SUV,2016,3,90,313
河南,410000,a9a43d1a7ecbe75d,SUV,2016,3,107,476
浙江,330000,a9a43d1a7ecbe75d,SUV,2016,3,242,609
湖北,420000,a9a43d1a7ecbe75d,SUV,2016,3,162,375
湖南,430000,a9a43d1a7ecbe75d,SUV,2016,3,254,318
福建,350000,a9a43d1a7ecbe75d,SUV,2016,3,88,234
辽宁,210000,a9a43d1a7ecbe75d,SUV,2016,3,120,304
重庆,500000,a9a43d1a7ecbe75d,SUV,2016,3,110,221
陕西,610000,a9a43d1a7ecbe75d,SUV,2016,3,179,371
黑龙江,230000,a9a43d1a7ecbe75d,SUV,2016,3,89,209
上海,310000,3c974920a76ac9c1,SUV,2016,4,266,1260
云南,530000,3c974920a76ac9c1,SUV,2016,4,216,1185
内蒙古,150000,3c974920a76ac9c1,SUV,2016,4,149,1095
北京,110000,3c974920a76ac9c1,SUV,2016,4,404,2205
四川,510000,3c974920a76ac9c1,SUV,2016,4,373,3067
安徽,340000,3c974920a76ac9c1,SUV,2016,4,155,1042
山东,370000,3c974920a76ac9c1,SUV,2016,4,482,3000
山西,140000,3c974920a76ac9c1,SUV,2016,4,211,1140
广东,440000,3c974920a76ac9c1,SUV,2016,4,2080,7500
广西,450000,3c974920a76ac9c1,SUV,2016,4,259,1012
江苏,320000,3c974920a76ac9c1,SUV,2016,4,629,3045
江西,360000,3c974920a76ac9c1,SUV,2016,4,143,817
河北,130000,3c974920a76ac9c1,SUV,2016,4,254,2362
河南,410000,3c974920a76ac9c1,SUV,2016,4,394,2760
浙江,330000,3c974920a76ac9c1,SUV,2016,4,483,2677
湖北,420000,3c974920a76ac9c1,SUV,2016,4,368,1807
湖南,430000,3c974920a76ac9c1,SUV,2016,4,266,1432
福建,350000,3c974920a76ac9c1,SUV,2016,4,287,1282
辽宁,210000,3c974920a76ac9c1,SUV,2016,4,807,2587
重庆,500000,3c974920a76ac9c1,SUV,2016,4,106,622
陕西,610000,3c974920a76ac9c1,SUV,2016,4,259,1755
黑龙江,230000,3c974920a76ac9c1,SUV,2016,4,356,1717
上海,310000,3d7554f1f56dd664,Sedan,2016,4,342,1364
云南,530000,3d7554f1f56dd664,Sedan,2016,4,246,909
内蒙古,150000,3d7554f1f56dd664,Sedan,2016,4,191,880
北京,110000,3d7554f1f56dd664,Sedan,2016,4,412,2185
四川,510000,3d7554f1f56dd664,Sedan,2016,4,758,3539
安徽,340000,3d7554f1f56dd664,Sedan,2016,4,232,1077
山东,370000,3d7554f1f56dd664,Sedan,2016,4,1100,3124
山西,140000,3d7554f1f56dd664,Sedan,2016,4,314,1166
广东,440000,3d7554f1f56dd664,Sedan,2016,4,7234,9887
广西,450000,3d7554f1f56dd664,Sedan,2016,4,658,1255
江苏,320000,3d7554f1f56dd664,Sedan,2016,4,1655,3737
江西,360000,3d7554f1f56dd664,Sedan,2016,4,359,988
河北,130000,3d7554f1f56dd664,Sedan,2016,4,591,2462
河南,410000,3d7554f1f56dd664,Sedan,2016,4,698,2877
浙江,330000,3d7554f1f56dd664,Sedan,2016,4,1539,3658
湖北,420000,3d7554f1f56dd664,Sedan,2016,4,713,1849
湖南,430000,3d7554f1f56dd664,Sedan,2016,4,683,1700
福建,350000,3d7554f1f56dd664,Sedan,2016,4,1127,1829
辽宁,210000,3d7554f1f56dd664,Sedan,2016,4,1870,2986
重庆,500000,3d7554f1f56dd664,Sedan,2016,4,213,761
陕西,610000,3d7554f1f56dd664,Sedan,2016,4,320,1740
黑龙江,230000,3d7554f1f56dd664,Sedan,2016,4,626,1789
上海,310000,2d0d2c3403909fdb,SUV,2016,4,184,794
云南,530000,2d0d2c3403909fdb,SUV,2016,4,260,996
内蒙古,150000,2d0d2c3403909fdb,SUV,2016,4,228,749
北京,110000,2d0d2c3403909fdb,SUV,2016,4,670,1605
四川,510000,2d0d2c3403909fdb,SUV,2016,4,327,2198
安徽,340000,2d0d2c3403909fdb,SUV,2016,4,116,764
山东,370000,2d0d2c3403909fdb,SUV,2016,4,317,1989
山西,140000,2d0d2c3403909fdb,SUV,2016,4,161,722
广东,440000,2d0d2c3403909fdb,SUV,2016,4,1472,3803
广西,450000,2d0d2c3403909fdb,SUV,2016,4,157,578
江苏,320000,2d0d2c3403909fdb,SUV,2016,4,393,1810
江西,360000,2d0d2c3403909fdb,SUV,2016,4,95,528
河北,130000,2d0d2c3403909fdb,SUV,2016,4,302,1578
河南,410000,2d0d2c3403909fdb,SUV,2016,4,323,1867
浙江,330000,2d0d2c3403909fdb,SUV,2016,4,357,1639
湖北,420000,2d0d2c3403909fdb,SUV,2016,4,242,981
湖南,430000,2d0d2c3403909fdb,SUV,2016,4,237,928
福建,350000,2d0d2c3403909fdb,SUV,2016,4,124,581
辽宁,210000,2d0d2c3403909fdb,SUV,2016,4,495,1258
重庆,500000,2d0d2c3403909fdb,SUV,2016,4,130,528
陕西,610000,2d0d2c3403909fdb,SUV,2016,4,239,1103
黑龙江,230000,2d0d2c3403909fdb,SUV,2016,4,276,1000
上海,310000,a28bb927b6fcb33c,Sedan,2016,4,238,551
云南,530000,a28bb927b6fcb33c,Sedan,2016,4,123,367
内蒙古,150000,a28bb927b6fcb33c,Sedan,2016,4,106,354
北京,110000,a28bb927b6fcb33c,Sedan,2016,4,305,924
四川,510000,a28bb927b6fcb33c,Sedan,2016,4,413,1600
安徽,340000,a28bb927b6fcb33c,Sedan,2016,4,230,538
山东,370000,a28bb927b6fcb33c,Sedan,2016,4,484,1283
山西,140000,a28bb927b6fcb33c,Sedan,2016,4,130,478
广东,440000,a28bb927b6fcb33c,Sedan,2016,4,3317,4599
广西,450000,a28bb927b6fcb33c,Sedan,2016,4,277,501
江苏,320000,a28bb927b6fcb33c,Sedan,2016,4,829,1568
江西,360000,a28bb927b6fcb33c,Sedan,2016,4,170,400
河北,130000,a28bb927b6fcb33c,Sedan,2016,4,362,1076
河南,410000,a28bb927b6fcb33c,Sedan,2016,4,449,1090
浙江,330000,a28bb927b6fcb33c,Sedan,2016,4,1039,1917
湖北,420000,a28bb927b6fcb33c,Sedan,2016,4,533,878
湖南,430000,a28bb927b6fcb33c,Sedan,2016,4,529,781
福建,350000,a28bb927b6fcb33c,Sedan,2016,4,426,726
辽宁,210000,a28bb927b6fcb33c,Sedan,2016,4,649,1071
重庆,500000,a28bb927b6fcb33c,Sedan,2016,4,183,372
陕西,610000,a28bb927b6fcb33c,Sedan,2016,4,194,777
黑龙江,230000,a28bb927b6fcb33c,Sedan,2016,4,261,745
上海,310000,17bc272c93f19d56,MPV,2016,4,182,2283
云南,530000,17bc272c93f19d56,MPV,2016,4,2130,4420
内蒙古,150000,17bc272c93f19d56,MPV,2016,4,313,1155
北京,110000,17bc272c93f19d56,MPV,2016,4,246,3560
四川,510000,17bc272c93f19d56,MPV,2016,4,1056,5723
安徽,340000,17bc272c93f19d56,MPV,2016,4,1224,2592
山东,370000,17bc272c93f19d56,MPV,2016,4,2653,6233
山西,140000,17bc272c93f19d56,MPV,2016,4,1076,3278
广东,440000,17bc272c93f19d56,MPV,2016,4,1309,13435
广西,450000,17bc272c93f19d56,MPV,2016,4,1831,3882
江苏,320000,17bc272c93f19d56,MPV,2016,4,1392,6032
江西,360000,17bc272c93f19d56,MPV,2016,4,877,2189
河北,130000,17bc272c93f19d56,MPV,2016,4,2351,5709
河南,410000,17bc272c93f19d56,MPV,2016,4,2891,9700
浙江,330000,17bc272c93f19d56,MPV,2016,4,943,5924
湖北,420000,17bc272c93f19d56,MPV,2016,4,1013,3076
湖南,430000,17bc272c93f19d56,MPV,2016,4,1609,3506
福建,350000,17bc272c93f19d56,MPV,2016,4,458,2404
辽宁,210000,17bc272c93f19d56,MPV,2016,4,894,2297
重庆,500000,17bc272c93f19d56,MPV,2016,4,191,1115
陕西,610000,17bc272c93f19d56,MPV,2016,4,1008,4366
黑龙江,230000,17bc272c93f19d56,MPV,2016,4,646,1571
上海,310000,2a2ab41f8f6ff1cb,SUV,2016,4,198,1928
云南,530000,2a2ab41f8f6ff1cb,SUV,2016,4,246,991
内蒙古,150000,2a2ab41f8f6ff1cb,SUV,2016,4,472,924
北京,110000,2a2ab41f8f6ff1cb,SUV,2016,4,260,4607
四川,510000,2a2ab41f8f6ff1cb,SUV,2016,4,847,5210
安徽,340000,2a2ab41f8f6ff1cb,SUV,2016,4,849,3697
山东,370000,2a2ab41f8f6ff1cb,SUV,2016,4,1413,4916
山西,140000,2a2ab41f8f6ff1cb,SUV,2016,4,433,1433
广东,440000,2a2ab41f8f6ff1cb,SUV,2016,4,3887,13395
广西,450000,2a2ab41f8f6ff1cb,SUV,2016,4,472,1486
江苏,320000,2a2ab41f8f6ff1cb,SUV,2016,4,1467,6201
江西,360000,2a2ab41f8f6ff1cb,SUV,2016,4,619,1848
河北,130000,2a2ab41f8f6ff1cb,SUV,2016,4,1445,3790
河南,410000,2a2ab41f8f6ff1cb,SUV,2016,4,1910,7206
浙江,330000,2a2ab41f8f6ff1cb,SUV,2016,4,721,4916
湖北,420000,2a2ab41f8f6ff1cb,SUV,2016,4,1012,3509
